feature_name,source_field,log_source,datatype,description,required_for,example
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20838,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20839,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20840,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20842,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20843,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20844,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20847,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20848,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20849,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20851,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20852,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20853,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20854,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20856,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20857,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20858,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20859,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20860,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20861,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20862,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20863,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20864,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20865,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20866,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20867,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20868,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20869,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20870,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20871,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20872,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20873,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20874,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20875,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20876,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20877,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20918,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20919,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20920,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20921,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20922,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20923,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20924,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20925,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20926,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20927,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20929,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20931,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20932,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20934,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20935,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20936,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20937,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20938,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20939,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-20940,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20941,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20943,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20944,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20946,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2026-20947,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20948,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20949,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20950,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20951,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20952,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20953,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20955,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20956,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20957,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20958,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20959,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20962,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20963,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20965,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21219,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21221,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21224,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21265,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68271,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68949,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21226,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21267,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21268,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21271,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21272,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21274,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21275,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21276,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21277,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21278,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21280,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21281,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21283,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21288,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21304,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-22791,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37168,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37169,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37170,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37171,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37172,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37173,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37174,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37175,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37176,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37177,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37178,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37179,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68698,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68701,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68702,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68703,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68704,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68925,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68931,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21287,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21305,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21306,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21307,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21308,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22809,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2026-22814,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22817,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22818,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-15056,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-37186,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0528,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0530,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0531,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0543,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21298,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21299,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21300,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21301,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21302,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21303,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-22861,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22862,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22868,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22869,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22870,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22871,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68658,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68947,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-23478,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2020-36911,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2020-36919,10
path_depth_count,"count_matches(uri, '../')",web_logs,int,Count of directory traversal attempts,DET-CVE-2021-47749,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2021-47750,10
path_depth_count,"count_matches(uri, '../')",web_logs,int,Count of directory traversal attempts,DET-CVE-2021-47751,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50693,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2022-50805,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50806,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50807,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50808,10
path_depth_count,"count_matches(uri, '../')",web_logs,int,Count of directory traversal attempts,DET-CVE-2022-50890,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50891,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2022-50892,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50893,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2022-50894,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2022-50895,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50896,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50897,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2022-50898,10
