attack_id,name,description,primary_logs,mitre_techniques,default_severity
AP-CVE-2025-3950,CVE-2025-3950 Exploitation,"GitLab has remediated an issue in GitLab CE/EE affecting all versions from 10.3 before 18.5.5, 18.6 before 18.6.3, and 18.7 before 18.7.1 that could have allowed a user to leak certain information by ...",web_logs;system_logs,CWE-359,35
AP-CVE-2025-64090,CVE-2025-64090 Exploitation,This vulnerability allows authenticated attackers to execute commands via the hostname of the device....,web_logs;system_logs,CWE-77,100
AP-CVE-2025-64091,CVE-2025-64091 Exploitation,This vulnerability allows authenticated attackers to execute commands via the NTP-configuration of the device....,web_logs;system_logs,CWE-78,86
AP-CVE-2025-64092,CVE-2025-64092 Exploitation,This vulnerability allows unauthenticated attackers to inject an SQL request into GET request parameters and directly query the underlying database....,web_logs;system_logs,CWE-89,75
AP-CVE-2025-64093,CVE-2025-64093 Exploitation,Remote Code Execution vulnerability that allows unauthenticated attackers to inject arbitrary commands into the hostname of the device....,web_logs;system_logs,CWE-77,100
AP-CVE-2025-9222,CVE-2025-9222 Exploitation,"GitLab has remediated an issue in GitLab CE/EE affecting all versions from 18.2.2 before 18.5.5, 18.6 before 18.6.3, and 18.7 before 18.7.1 that could have allowed an authenticated user to achieve sto...",web_logs;system_logs,CWE-79,87
AP-CVE-2026-22079,CVE-2026-22079 Exploitation,This vulnerability exists in Tenda wireless routers (300Mbps Wireless Router F3 and N300 Easy Setup Router) due to the plaintext transmission of login credentials during the initial login or post-fact...,web_logs;system_logs,CWE-319,50
AP-CVE-2026-22080,CVE-2026-22080 Exploitation,This vulnerability exists in Tenda wireless routers (300Mbps Wireless Router F3 and N300 Easy Setup Router) due to the transmission of credentials encoded using reversible Base64 encoding through the ...,web_logs;system_logs,CWE-319,50
AP-CVE-2025-11453,CVE-2025-11453 Exploitation,"The Header and Footer Scripts plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the _inpost_head_script parameter in all versions up to, and including, 2.2.2 due to insufficient in...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13701,CVE-2025-13701 Exploitation,"The Shabat Keeper plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the $_SERVER['PHP_SELF'] parameter in all versions up to, and including, 0.4.4 due to insufficient input sani...",web_logs;system_logs,CWE-79,61
AP-CVE-2025-13704,CVE-2025-13704 Exploitation,"The Autogen Headers Menu plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'head_class' parameter of the 'autogen_menu' shortcode in all versions up to, and including, 1.0.1 du...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13717,CVE-2025-13717 Exploitation,The Contact Form vCard Generator plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the 'wp_gvccf_check_download_request' function in all versions u...,web_logs;system_logs,CWE-862,53
AP-CVE-2025-13852,CVE-2025-13852 Exploitation,"The Debt.com Business in a Box plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'configuration' parameter of the lead_form shortcode in all versions up to, and including, 4.1....",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13854,CVE-2025-13854 Exploitation,"The Curved Text plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'radius' parameter of the arctext shortcode in all versions up to, and including, 0.1 due to insufficient inpu...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13862,CVE-2025-13862 Exploitation,"The Menu Card plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `category` parameter in all versions up to, and including, 0.8.0 due to insufficient input sanitization and outp...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13892,CVE-2025-13892 Exploitation,"The MG AdvancedOptions plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the `$_SERVER['PHP_SELF']` variable in all versions up to, and including, 1.2 due to insufficient input ...",web_logs;system_logs,CWE-79,61
AP-CVE-2025-13893,CVE-2025-13893 Exploitation,"The Lesson Plan Book plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the `$_SERVER['PHP_SELF']` variable in all versions up to, and including, 1.3 due to insufficient input sa...",web_logs;system_logs,CWE-79,61
AP-CVE-2025-13897,CVE-2025-13897 Exploitation,The Client Testimonial Slider plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'aft_testimonial_meta_name' custom field in the Client Information metabox in all versions up to...,web_logs;system_logs,CWE-79,64
AP-CVE-2025-13903,CVE-2025-13903 Exploitation,"The PullQuote plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'pullquote' shortcode in all versions up to, and including, 1.0 due to insufficient input sanitization ...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13908,CVE-2025-13908 Exploitation,"The The Tooltip plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'the_tooltip' shortcode in all versions up to, and including, 1.0.2 due to insufficient input sanitiz...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-13967,CVE-2025-13967 Exploitation,"The Woodpecker for WordPress plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'form_name' parameter of the [woodpecker-connector] shortcode in all versions up to, and includin...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-14172,CVE-2025-14172 Exploitation,"The WP Page Permalink Extension plugin for WordPress is vulnerable to Missing Authorization in all versions up to, and including, 1.5.4. This is due to missing authorization checks on the `cwpp_trigge...",web_logs;system_logs,CWE-862,65
AP-CVE-2025-66049,CVE-2025-66049 Exploitation,Vivotek IP7137 camera with firmware version 0200a is vulnerable to an information disclosure issue where live camera footage can be accessed through the RTSP protocol on port 8554 without requiring au...,web_logs;system_logs,CWE-306,50
AP-CVE-2025-66050,CVE-2025-66050 Exploitation,"Vivotek IP7137 camera with firmware version 0200a by default dos not require to provide any password when logging in as an administrator. While it is possible to set up such a password, a user is not ...",web_logs;system_logs,CWE-1393,50
AP-CVE-2025-66051,CVE-2025-66051 Exploitation,Vivotek IP7137 camera with firmware version 0200a is vulnerable to path traversal. It is possible for an authenticated attacker to access resources beyond webroot directory using a direct HTTP request...,web_logs;system_logs,CWE-22,50
AP-CVE-2025-66052,CVE-2025-66052 Exploitation,"Vivotek IP7137 camera with firmware version 0200a is vulnerable to command injection. Parameter 'system_ntpIt' used by '/cgi-bin/admin/setparam.cgi' endpoint is not sanitized properly, allowing a user...",web_logs;system_logs,CWE-78,50
AP-CVE-2025-7072,CVE-2025-7072 Exploitation,The firmware in KAON CG3000TC and CG3000T routers contains hard-coded credentials in clear text (shared across all routers of this model) that an unauthenticated remote attacker could use to execute c...,web_logs;system_logs,CWE-798,50
AP-CVE-2026-22081,CVE-2026-22081 Exploitation,This vulnerability exists in Tenda wireless routers (300Mbps Wireless Router F3 and N300 Easy Setup Router) due to the missing HTTPOnly flag for session cookies associated with the web-based administr...,web_logs;system_logs,CWE-1004,50
AP-CVE-2026-22082,CVE-2026-22082 Exploitation,This vulnerability exists in Tenda wireless routers (300Mbps Wireless Router F3 and N300 Easy Setup Router) due to the use of login credentials as the session ID through its web-based administrative i...,web_logs;system_logs,CWE-384,50
AP-CVE-2025-14598,CVE-2025-14598 Exploitation,BeeS Software Solutions BET Portal contains an SQL injection vulnerability in the login functionality of affected sites. The vulnerability enables arbitrary SQL commands to be executed on the backend ...,web_logs;system_logs,CWE-89,98
AP-CVE-2025-15492,CVE-2025-15492 Exploitation,A vulnerability was detected in RainyGao DocSys up to 2.02.36. The affected element is an unknown function of the file src/com/DocSystem/mapping/GroupMemberMapper.xml. Performing a manipulation of the...,web_logs;system_logs,CWE-74,63
AP-CVE-2025-46643,CVE-2025-46643 Exploitation,"Dell PowerProtect Data Domain with Data Domain Operating System (DD OS) of Feature Release versions 7.7.1.0 through 8.4.0.0, LTS2025 release version 8.3.1.10, LTS2024 release versions 7.13.1.0 through...",web_logs;system_logs,CWE-122,23
AP-CVE-2025-46644,CVE-2025-46644 Exploitation,"Dell PowerProtect Data Domain with Data Domain Operating System (DD OS) of Feature Release versions 7.7.1.0 through 8.4.0.0, LTS2025 release version 8.3.1.10, LTS2024 release versions 7.13.1.0 through...",web_logs;system_logs,CWE-78,60
AP-CVE-2025-46676,CVE-2025-46676 Exploitation,"Dell PowerProtect Data Domain with Data Domain Operating System (DD OS) of Feature Release versions 7.7.1.0 through 8.4.0.0, LTS2025 release version 8.3.1.10, LTS2024 release versions 7.13.1.0 through...",web_logs;system_logs,CWE-200,27
AP-CVE-2025-56225,CVE-2025-56225 Exploitation,"fluidsynth-2.4.6 and earlier versions is vulnerable to Null pointer dereference in fluid_synth_monopoly.c, that can be triggered when loading an invalid midi file....",web_logs;system_logs,CWE-476,75
AP-CVE-2025-67133,CVE-2025-67133 Exploitation,An issue in Hero Motocorp Vida V1 Pro 2.0.7 allows a local attacker to cause a denial of service via the BLE component...,web_logs;system_logs,CWE-400,75
AP-CVE-2025-67278,CVE-2025-67278 Exploitation,An issue in TIM Solution GmbH TIM BPM Suite & TIM FLOW before v.9.1.2 allows a remote attacker to escalate privileges via a crafted HTTP request...,web_logs;system_logs,CWE-266,65
AP-CVE-2025-67279,CVE-2025-67279 Exploitation,An issue in TIM Solution GmbH TIM BPM Suite & TIM FLOW before v.9.1.2 allows a remote attacker to escalate privileges via the application stores password hashes in MD5 format...,web_logs;system_logs,CWE-266,53
AP-CVE-2025-67280,CVE-2025-67280 Exploitation,In TIM BPM Suite/ TIM FLOW through 9.1.2 multiple Hibernate Query Language injection vulnerabilities exist which allow a low privileged user to extract passwords of other users and access sensitive da...,web_logs;system_logs,CWE-564,54
AP-CVE-2025-67281,CVE-2025-67281 Exploitation,In TIM BPM Suite/ TIM FLOW through 9.1.2 multiple SQL injection vulnerabilities exists which allow a low privileged and administrative user to access the database and its content....,web_logs;system_logs,CWE-89,54
AP-CVE-2025-67282,CVE-2025-67282 Exploitation,"In TIM BPM Suite/ TIM FLOW through 9.1.2 multiple Authorization Bypass vulnerabilities exists which allow a low privileged user to download password hashes of other user, access work items of other us...",web_logs;system_logs,CWE-288,54
AP-CVE-2026-0803,CVE-2026-0803 Exploitation,A vulnerability was found in PHPGurukul Online Course Registration System up to 3.1. This affects an unknown part of the file /enroll.php. The manipulation of the argument studentregno/Pincode/session...,web_logs;system_logs,CWE-74,63
AP-CVE-2026-0817,CVE-2026-0817 Exploitation,"Missing Authorization vulnerability in Wikimedia Foundation MediaWiki - CampaignEvents extension allows Privilege Abuse.This issue affects MediaWiki - CampaignEvents extension: 1.45, 1.44, 1.43, 1.39....",web_logs;system_logs,CWE-862,53
AP-CVE-2020-36875,CVE-2020-36875 Exploitation,AccessAlly WordPress plugin versions prior to 3.3.2 contain an unauthenticated arbitrary PHP code execution vulnerability in the Login Widget. The plugin processes the login_error parameter as PHP cod...,web_logs;system_logs,CWE-94,50
AP-CVE-2025-15035,CVE-2025-15035 Exploitation,"Improper Input Validation vulnerability in TP-Link Archer AXE75 v1.6 (vpn modules) allows an authenticated adjacent attacker to delete arbitrary server file, leading to possible loss of critical syste...",web_logs;system_logs,CWE-20,50
AP-CVE-2025-15493,CVE-2025-15493 Exploitation,A flaw has been found in RainyGao DocSys up to 2.02.36. The impacted element is an unknown function of the file src/com/DocSystem/mapping/ReposAuthMapper.xml. Executing a manipulation of the argument ...,web_logs;system_logs,CWE-74,63
AP-CVE-2025-15494,CVE-2025-15494 Exploitation,A vulnerability has been found in RainyGao DocSys up to 2.02.37. This affects an unknown function of the file com/DocSystem/mapping/UserMapper.xml. The manipulation of the argument Username leads to s...,web_logs;system_logs,CWE-74,63
AP-CVE-2025-15495,CVE-2025-15495 Exploitation,A vulnerability was found in BiggiDroid Simple PHP CMS 1.0. This impacts an unknown function of the file /admin/editsite.php. The manipulation of the argument image results in unrestricted upload. The...,web_logs;system_logs,CWE-284,47
AP-CVE-2025-15496,CVE-2025-15496 Exploitation,A vulnerability was determined in guchengwuyue yshopmall up to 1.9.1. Affected is the function getPage of the file /api/jobs. This manipulation of the argument sort causes sql injection. The attack ma...,web_logs;system_logs,CWE-74,63
AP-CVE-2025-46645,CVE-2025-46645 Exploitation,"Dell PowerProtect Data Domain with Data Domain Operating System (DD OS) of Feature Release versions 7.7.1.0 through 8.4.0.0, LTS2025 release version 8.3.1.10, LTS2024 release versions 7.13.1.0 through...",web_logs;system_logs,CWE-78,65
AP-CVE-2025-66744,CVE-2025-66744 Exploitation,"In Yonyou YonBIP v3 and before, the LoginWithV8 interface in the series data application service system is vulnerable to path traversal, allowing unauthorized access to sensitive information within th...",web_logs;system_logs,CWE-22,75
